$Csv : ,RUBY-4X

Depth,BH_FLAG,DT,FACIES,GR,LLD,NPHI,RHOB
M,,us/ft,,gAPI,ohm.m,m3/m3,g/cm3
1994.3064,0.0000,76.5835,4.0000,48.2200,7.2320,0.2890,2.3750
1994.4588,0.0000,73.2039,4.0000,48.4260,7.6299,0.2790,2.4170
1994.6112,0.0000,70.5047,4.0000,48.7550,8.7392,0.2700,2.4340
1994.7636,0.0000,68.4244,4.0000,48.8170,10.1613,0.2530,2.4670
1994.9160,0.0000,66.4943,4.0000,49.0770,12.0144,0.2460,2.4850
1995.0684,0.0000,64.2612,4.0000,48.6620,14.7643,0.2320,2.5210
1995.2208,0.0000,62.3529,4.0000,47.3040,18.1090,0.2070,2.5590
1995.3732,0.0000,61.0578,4.0000,44.8910,21.2180,0.2000,2.5630
1995.5256,0.0000,60.2115,4.0000,43.1470,23.2615,0.1870,2.5720
1995.6780,0.0000,60.0082,4.0000,44.1740,24.2840,0.1880,2.5690
1995.8304,0.0000,61.1708,4.0000,46.0220,24.8059,0.1900,2.5640
1995.9828,0.0000,62.0403,4.0000,46.3900,24.5557,0.1930,2.4850
1996.1352,0.0000,60.3795,4.0000,46.1780,23.3658,0.1900,2.4190
1996.2876,0.0000,58.2054,4.0000,45.0800,21.7629,0.1840,2.2870
1996.4400,0.0000,56.7491,4.0000,46.3020,21.7918,0.1930,2.2760
1996.5924,0.0000,55.5210,4.0000,49.7710,24.6298,0.2100,2.2530
1996.7448,0.0000,54.8065,4.0000,50.2390,29.0096,0.2380,2.4890
1996.8972,0.0000,54.4782,4.0000,48.1730,33.1491,0.2250,2.5360
1997.0496,0.0000,53.9753,5.0000,48.3230,36.1174,0.2000,2.6290
1997.2020,0.0000,52.9036,5.0000,48.9220,38.1597,0.1940,2.6250
1997.3544,0.0000,52.6497,5.0000,48.7250,39.2084,0.1810,2.6180
1997.5068,0.0000,53.5075,5.0000,48.8380,37.8996,0.1770,2.6220
1997.6592,0.0000,55.1214,5.0000,47.9930,34.0886,0.1740,2.6150
1997.8116,0.0000,56.5712,5.0000,47.7320,29.3121,0.1690,2.6000
1997.9640,0.0000,57.9524,5.0000,48.6630,25.0997,0.1690,2.5870
1998.1164,0.0000,60.2877,5.0000,49.5100,21.9430,0.1700,2.5600
1998.2688,0.0000,61.9843,5.0000,50.4460,19.2884,0.1880,2.5490
1998.4212,0.0000,63.0229,5.0000,48.8100,16.5958,0.1890,2.5530
1998.5736,0.0000,64.3095,5.0000,46.9390,13.7107,0.1920,2.5600
1998.7260,0.0000,66.5021,5.0000,45.6280,10.7002,0.1930,2.5410
1998.8784,0.0000,71.2950,4.0000,45.3290,7.9931,0.1950,2.5020
1999.0308,0.0000,76.0056,4.0000,46.9320,6.2278,0.2400,2.3990
1999.1832,0.0000,81.7234,4.0000,48.5750,5.3670,0.2550,2.3670
1999.3356,0.0000,84.5673,4.0000,48.0500,4.8448,0.2840,2.3020
1999.4880,0.0000,84.4793,4.0000,47.9170,4.5439,0.2890,2.2850
1999.6404,0.0000,84.9835,4.0000,49.5800,4.5651,0.2990,2.2520
1999.7928,0.0000,85.0637,4.0000,49.5800,4.7120,0.3220,2.2650
1999.9452,0.0000,84.3474,4.0000,50.7440,4.8145,0.3240,2.2720
2000.0976,0.0000,83.4495,4.0000,50.1270,4.8132,0.3270,2.2860
2000.2500,0.0000,82.0166,4.0000,48.5750,4.7645,0.3280,2.2960
2000.4024,0.0000,79.9938,4.0000,47.6190,4.7700,0.3310,2.3150
2000.5548,0.0000,78.1073,4.0000,48.4750,4.9321,0.3290,2.3510
2000.7072,0.0000,75.6516,4.0000,48.1450,5.2383,0.3290,2.3620
2000.8596,0.0000,73.2109,4.0000,46.4580,5.8414,0.3280,2.3830
2001.0120,0.0000,69.8994,4.0000,45.8490,7.3907,0.3270,2.3990
2001.1644,0.0000,65.5027,4.0000,46.5060,10.1163,0.3250,2.4320
2001.3168,0.0000,63.3138,4.0000,47.0960,13.2599,0.2990,2.4860
2001.4692,0.0000,62.2559,4.0000,47.7690,16.3688,0.2810,2.5080
2001.6216,0.0000,60.4655,4.0000,49.3720,19.4075,0.2460,2.5520
2001.7740,0.0000,57.8869,4.0000,48.4240,22.3562,0.2330,2.5660
2001.9264,0.0000,56.1724,4.0000,46.0170,24.6596,0.2060,2.5930
2002.0788,0.0000,55.0638,5.0000,44.3490,25.2580,0.1890,2.6270
2002.2312,0.0000,53.6330,5.0000,42.5280,24.8592,0.1560,2.6530
2002.3836,0.0000,52.2584,5.0000,44.2900,25.1318,0.1480,2.6570
2002.5360,0.0000,50.7984,5.0000,45.3230,27.9280,0.1310,2.6660
2002.6884,0.0000,49.9115,5.0000,45.4660,33.1568,0.1100,2.6830
2002.8408,0.0000,50.0949,5.0000,45.2110,40.3435,0.1050,2.6830
2002.9932,0.0000,50.4924,5.0000,44.9760,53.6333,0.0950,2.6840
2003.1456,0.0000,50.0194,5.0000,46.5120,75.6676,0.0970,2.6800
2003.2980,0.0000,48.8551,5.0000,46.4590,101.0082,0.1020,2.6720
2003.4504,0.0000,47.9272,5.0000,45.8010,121.6703,0.1070,2.6840
2003.6028,0.0000,47.7071,5.0000,46.8810,132.6457,0.1060,2.6860
2003.7552,0.0000,47.9149,5.0000,45.5260,139.2626,0.1050,2.6910
2003.9076,0.0000,48.5191,5.0000,42.2340,139.9229,0.1030,2.6940
2004.0600,0.0000,49.5463,5.0000,41.7820,127.3450,0.1000,2.7010
2004.2124,0.0000,50.3813,5.0000,43.1710,105.4729,0.1020,2.6730
2004.3648,0.0000,50.6038,5.0000,44.2270,82.8953,0.1070,2.6590
2004.5172,0.0000,50.7829,5.0000,45.0040,65.2141,0.1170,2.6310
2004.6696,0.0000,51.4633,5.0000,43.6700,52.6113,0.1200,2.6180
2004.8220,0.0000,53.3216,4.0000,43.0960,42.3663,0.1270,2.5920
2004.9744,0.0000,55.3757,4.0000,45.2490,35.5485,0.1370,2.5560
2005.1268,0.0000,56.6454,4.0000,46.2330,33.1099,0.1420,2.5640
2005.2792,0.0000,57.4188,4.0000,46.4430,32.6436,0.1510,2.5790
2005.4316,0.0000,57.9391,4.0000,47.5040,31.6061,0.1530,2.5780
2005.5840,0.0000,58.2006,4.0000,46.0850,29.1286,0.1580,2.5750
2005.7364,0.0000,58.0745,4.0000,44.6890,25.8194,0.1680,2.5390
2005.8888,0.0000,57.5680,4.0000,46.4630,22.8171,0.1740,2.5450
2006.0412,0.0000,57.0891,4.0000,47.2230,20.9102,0.1850,2.5570
2006.1936,0.0000,56.7408,4.0000,46.9550,19.9059,0.1890,2.5730
2006.3460,0.0000,56.3725,5.0000,48.2860,19.4706,0.1980,2.6040
2006.4984,0.0000,56.3220,5.0000,49.5260,20.0282,0.1920,2.6290
2006.6508,0.0000,56.7587,5.0000,49.1710,21.6572,0.1840,2.6310
2006.8032,0.0000,57.1100,5.0000,46.2470,23.7276,0.1690,2.6350
2006.9556,0.0000,57.2297,5.0000,44.4180,25.5279,0.1630,2.6310
2007.1080,0.0000,57.0980,5.0000,45.4600,26.8161,0.1500,2.6230
2007.2604,0.0000,56.9074,5.0000,45.7090,27.8623,0.1430,2.6230
2007.4128,0.0000,56.7557,5.0000,44.5370,28.5592,0.1470,2.6120
2007.5652,0.0000,56.6624,4.0000,44.0750,28.5959,0.1540,2.5910
2007.7176,0.0000,56.6178,4.0000,43.3070,28.5020,0.1570,2.5920
2007.8700,0.0000,56.3143,4.0000,42.0870,24.8502,0.1640,2.5950
2008.0224,0.0000,55.9161,4.0000,43.7710,21.1985,0.1510,2.5060
2008.1748,0.0000,55.3921,4.0000,46.0340,17.5467,0.1500,2.4510
2008.3272,0.0000,55.1471,4.0000,45.2710,13.8949,0.1480,2.3420
2008.4796,0.0000,55.2183,4.0000,46.0360,10.2431,0.1590,2.3500
2008.6320,0.0000,54.9692,4.0000,46.0360,10.2431,0.1800,2.3670
2008.7844,0.0000,54.5022,4.0000,47.9530,10.2431,0.2160,2.5610
2008.9368,0.0000,53.8087,4.0000,48.4780,10.2431,0.2120,2.5930
2009.0892,0.0000,53.9966,5.0000,47.6730,10.2431,0.2050,2.6560
2009.2416,0.0000,55.3920,5.0000,45.5110,11.7406,0.1990,2.6290
2009.3940,0.0000,58.3802,4.0000,43.6100,13.2381,0.1870,2.5760
2009.5464,0.0000,61.4729,4.0000,44.0090,14.7356,0.2300,2.4290
2009.6988,0.0000,65.2400,4.0000,45.4110,16.2331,0.2420,2.4000
2009.8512,0.0000,67.8658,4.0000,46.3560,17.7306,0.2670,2.3410
2010.0036,0.0000,69.9233,4.0000,47.2320,19.2281,0.2730,2.3370
2010.1560,0.0000,71.5267,4.0000,48.6830,8.3917,0.2860,2.3280
2010.3084,0.0000,71.8025,4.0000,49.5610,8.0854,0.2960,2.3430
2010.4608,0.0000,71.4274,4.0000,48.2800,8.2870,0.2950,2.3380
2010.6132,0.0000,70.6960,4.0000,46.2090,9.5863,0.2930,2.3270
2010.7656,0.0000,69.4927,4.0000,45.1330,11.3668,0.2920,2.3320
2010.9180,0.0000,68.6437,4.0000,42.5220,12.8863,0.2910,2.3420
2011.0704,0.0000,69.4356,4.0000,40.0010,13.7081,0.2820,2.4410
2011.2228,0.0000,71.6404,4.0000,39.7460,14.0403,0.2690,2.4540
2011.3752,0.0000,74.7472,4.0000,42.9990,13.9170,0.2430,2.4490
2011.5276,0.0000,79.8432,4.0000,44.0240,12.5978,0.2420,2.3850
2011.6800,0.0000,85.6711,4.0000,44.8890,10.0813,0.2760,2.2730
2011.8324,0.0000,88.4786,4.0000,45.3180,7.3448,0.2880,2.2470
2011.9848,0.0000,89.3592,4.0000,47.5130,5.4367,0.3110,2.1950
2012.1372,0.0000,89.0437,4.0000,49.9860,4.8124,0.3290,2.1950
2012.2896,0.0000,87.7434,4.0000,50.3210,4.6970,0.3640,2.1950
2012.4420,0.0000,86.5032,4.0000,50.4510,4.7291,0.3890,2.2580
2012.5944,0.0000,85.8088,4.0000,49.3120,5.0832,0.3800,2.2780
2012.7468,0.0000,84.9039,4.0000,47.8120,5.5920,0.3620,2.3170
2012.8992,0.0000,82.7721,4.0000,46.5110,6.2375,0.3580,2.3280
2013.0516,0.0000,79.4996,4.0000,46.2070,7.1893,0.3500,2.3510
2013.2040,0.0000,76.7791,4.0000,46.2480,8.3680,0.3140,2.4120
2013.3564,0.0000,75.2173,4.0000,45.4970,9.4802,0.3040,2.4250
2013.5088,0.0000,74.3932,4.0000,43.6770,10.1694,0.2850,2.4520
2013.6612,0.0000,74.5302,4.0000,42.4090,10.4052,0.2810,2.4410
2013.8136,0.0000,74.1552,4.0000,44.1920,10.5439,0.2740,2.4190
2013.9660,0.0000,72.6062,4.0000,46.9760,11.3723,0.2820,2.3990
2014.1184,0.0000,70.4268,4.0000,46.0280,13.2161,0.2900,2.4060
2014.2708,0.0000,68.1636,4.0000,42.2200,15.5226,0.3050,2.4210
2014.4232,0.0000,65.7210,4.0000,39.7730,19.6643,0.2960,2.4510
2014.5756,0.0000,62.1103,4.0000,40.3100,26.9763,0.2790,2.5110
2014.7280,0.0000,58.9712,4.0000,42.8030,36.1690,0.2250,2.5920
2014.8804,0.0000,56.8576,4.0000,44.9820,48.8324,0.2140,2.5990
2015.0328,0.0000,55.6257,5.0000,43.8770,68.6849,0.1910,2.6140
2015.1852,0.0000,55.3239,5.0000,42.0750,94.6222,0.1910,2.6190
2015.3376,0.0000,54.5548,5.0000,41.6190,121.3849,0.1900,2.6300
2015.4900,0.0000,53.4815,5.0000,42.2450,142.7151,0.1830,2.6500
2015.6424,0.0000,52.4069,5.0000,41.2870,157.3690,0.1770,2.6560
2015.7948,0.0000,51.5604,5.0000,41.2830,169.1222,0.1650,2.6680
2015.9472,0.0000,50.8734,5.0000,44.4070,173.2589,0.1650,2.6630
2016.0996,0.0000,51.2696,5.0000,45.8350,165.6502,0.1640,2.6520
2016.2520,0.0000,51.5542,5.0000,43.8400,152.3737,0.1700,2.6580
2016.4044,0.0000,50.6064,5.0000,42.4830,145.3347,0.1660,2.6660
2016.5568,0.0000,50.3971,5.0000,42.5290,152.9575,0.1590,2.6820
2016.7092,0.0000,51.6274,5.0000,40.9990,171.1327,0.1580,2.6790
2016.8616,0.0000,52.2212,5.0000,39.3290,186.3454,0.1550,2.6740
2017.0140,0.0000,52.2171,5.0000,40.7610,183.6652,0.1550,2.6510
2017.1664,0.0000,52.4213,5.0000,43.7980,161.9905,0.1560,2.6510
2017.3188,0.0000,53.6327,5.0000,44.0880,133.3037,0.1580,2.6520
2017.4712,0.0000,56.6466,5.0000,42.2090,103.7877,0.1630,2.6480
2017.6236,0.0000,60.7102,5.0000,42.5850,73.5306,0.1720,2.6400
2017.7760,0.0000,65.4165,4.0000,44.3560,43.1091,0.1760,2.5330
2017.9284,0.0000,73.3816,4.0000,44.1750,18.7718,0.2040,2.4610
2018.0808,0.0000,78.7092,4.0000,44.1520,8.7105,0.2610,2.3160
2018.2332,0.0000,82.2438,4.0000,44.1520,6.7139,0.2900,2.2850
2018.3856,0.0000,82.1537,4.0000,45.3770,5.8525,0.3480,2.2240
2018.5380,0.0000,80.0801,4.0000,45.8110,5.7652,0.3720,2.2930
2018.6904,0.0000,77.7624,4.0000,45.2570,6.3636,0.3640,2.3200
2018.8428,0.0000,75.0876,4.0000,43.8420,7.1398,0.3490,2.3730
2018.9952,0.0000,71.2803,4.0000,42.5460,7.8657,0.3350,2.3860
2019.1476,0.0000,67.2271,4.0000,40.9880,8.5212,0.3060,2.4120
2019.3000,0.0000,65.4901,4.0000,41.8680,9.1380,0.2630,2.4750
2019.4524,0.0000,64.9162,4.0000,42.3250,9.6840,0.2530,2.4910
2019.6048,0.0000,64.7747,4.0000,40.5030,10.0660,0.2330,2.5230
2019.7572,0.0000,65.2531,4.0000,39.5710,10.3552,0.2300,2.5270
2019.9096,0.0000,66.6147,4.0000,40.5200,10.5040,0.2240,2.5350
2020.0620,0.0000,68.0226,4.0000,41.4360,10.2722,0.2360,2.5250
2020.2144,0.0000,69.3469,4.0000,40.8490,9.7744,0.2420,2.5140
2020.3668,0.0000,70.0797,4.0000,39.9000,9.2798,0.2550,2.4930
2020.5192,0.0000,70.2599,4.0000,40.9160,8.9637,0.2660,2.4620
2020.6716,0.0000,69.8461,4.0000,40.1460,8.8511,0.2680,2.4570
2020.8240,0.0000,68.9002,4.0000,39.3060,9.0524,0.2710,2.4620
2020.9764,0.0000,67.5671,4.0000,38.4900,10.6512,0.2770,2.4730
2021.1288,0.0000,65.9365,4.0000,38.4030,14.5594,0.2840,2.4890
2021.2812,0.0000,63.0493,4.0000,39.1680,19.4233,0.2970,2.5220
2021.4336,0.0000,59.4478,4.0000,38.9490,35.4369,0.2890,2.5990
2021.5860,0.0000,57.5167,5.0000,40.0300,77.0594,0.2700,2.6250
2021.7384,0.0000,55.8645,5.0000,42.0890,131.8361,0.2310,2.6770
2021.8908,0.0000,52.1643,5.0000,42.0170,193.3424,0.2080,2.6890
2022.0432,0.0000,47.8989,5.0000,41.0490,269.5058,0.1610,2.7140
2022.1956,0.0000,45.9516,5.0000,40.5180,357.2006,0.1130,2.7190
2022.3480,0.0000,45.3055,5.0000,40.5130,451.5246,0.1070,2.7210
2022.5004,0.0000,45.1444,5.0000,42.3430,559.1177,0.0960,2.7260
2022.6528,0.0000,46.2147,5.0000,42.3700,681.7349,0.0970,2.7260
2022.8052,0.0000,47.5485,5.0000,41.6760,803.7239,0.1000,2.7270
2022.9576,0.0000,48.0481,5.0000,41.8230,837.1812,0.0870,2.7260
2023.1100,0.0000,48.1351,5.0000,41.2440,734.8633,0.0870,2.7240
2023.2624,0.0000,48.3267,5.0000,39.0910,569.8446,0.0880,2.7210
2023.4148,0.0000,48.8255,5.0000,37.9550,431.9101,0.0950,2.7180
2023.5672,0.0000,49.7491,5.0000,38.1390,358.5745,0.1080,2.7120
2023.7196,0.0000,50.3422,5.0000,38.6310,326.0673,0.1060,2.7220
2023.8720,0.0000,50.1064,5.0000,41.3690,312.3212,0.1050,2.7190
2024.0244,0.0000,49.4849,5.0000,42.2030,320.1232,0.1020,2.7120
2024.1768,0.0000,48.5216,5.0000,39.2460,346.2072,0.1000,2.7140
2024.3292,0.0000,47.5057,5.0000,38.5700,376.5614,0.0950,2.7190
2024.4816,0.0000,47.0815,5.0000,39.6230,395.7607,0.0880,2.7410
2024.6340,0.0000,47.1810,5.0000,39.9020,400.2928,0.0900,2.7350
2024.7864,0.0000,47.3672,5.0000,39.1270,398.3306,0.0940,2.7220
2024.9388,0.0000,47.5633,5.0000,37.1470,509.1202,0.0950,2.7240
2025.0912,0.0000,47.2673,5.0000,37.1360,808.0304,0.0970,2.7270
2025.2436,0.0000,46.8948,5.0000,39.3170,1203.8740,0.0830,2.7570
2025.3960,0.0000,46.8176,5.0000,39.6000,1595.1140,0.0790,2.7540
2025.5484,0.0000,46.8124,5.0000,38.8410,1946.6720,0.0720,2.7470
2025.7008,0.0000,46.8259,5.0000,39.5920,2268.9050,0.0710,2.7440
2025.8532,0.0000,46.8596,5.0000,39.9140,2538.8601,0.0680,2.7370
2026.0056,0.0000,46.9475,5.0000,40.1390,1579.3026,0.0680,2.7490
2026.1580,0.0000,47.1398,5.0000,40.5590,1612.9640,0.0700,2.7490
2026.3104,0.0000,47.2457,5.0000,40.3240,1646.6254,0.0740,2.7480
2026.4628,0.0000,47.2428,5.0000,40.8400,1680.2867,0.0730,2.7440
2026.6152,0.0000,47.0035,5.0000,41.8460,1713.9480,0.0720,2.7350
2026.7676,0.0000,46.8500,5.0000,42.0140,1747.6094,0.0660,2.7360
2026.9200,0.0000,46.8859,5.0000,43.0760,1781.2708,0.0670,2.7380
2027.0724,0.0000,46.8621,5.0000,43.0760,1814.9321,0.0690,2.7410
2027.2248,0.0000,46.7920,5.0000,42.8560,1848.5935,0.0700,2.7400
2027.3772,0.0000,46.7224,5.0000,40.5190,1770.8240,0.0720,2.7390
2027.5296,0.0000,46.6495,5.0000,39.4780,1693.0546,0.0730,2.7390
2027.6820,0.0000,46.5379,5.0000,38.6080,1615.2850,0.0740,2.7380
2027.8344,0.0000,46.4274,5.0000,37.3610,1537.5156,0.0770,2.7360
2027.9868,0.0000,46.2581,5.0000,37.9010,1459.7461,0.0750,2.7410
2028.1392,0.0000,45.8744,5.0000,39.9330,3131.9021,0.0700,2.7520
2028.2916,0.0000,45.6702,5.0000,40.0220,4524.3291,0.0680,2.7540
2028.4440,0.0000,45.6605,5.0000,39.1390,5567.2510,0.0700,2.7480
2028.5964,0.0000,45.7313,5.0000,39.1300,5763.5020,0.0730,2.7360
2028.7488,0.0000,45.9007,5.0000,40.3140,5531.3208,0.0730,2.7350
2028.9012,0.0000,46.0786,5.0000,41.0360,5155.9292,0.0730,2.7320
2029.0536,0.0000,46.1862,5.0000,39.6670,4389.2500,0.0710,2.7420
2029.2060,0.0000,46.2583,5.0000,39.2960,3346.0359,0.0730,2.7440
2029.3584,0.0000,46.2397,5.0000,40.8820,2483.1321,0.0760,2.7490
2029.5108,0.0000,46.2484,5.0000,41.3950,2437.7610,0.0790,2.7480
2029.6632,0.0000,46.5408,5.0000,40.0140,3329.9150,0.0840,2.7350
2029.8156,0.0000,46.8731,5.0000,40.2790,4484.8550,0.0820,2.7340
2029.9680,0.0000,47.1557,5.0000,41.2380,5252.6128,0.0790,2.7320
2030.1204,0.0000,47.3348,5.0000,42.5360,5339.5342,0.0810,2.7310
2030.2728,0.0000,47.4014,5.0000,42.7540,5130.6479,0.0860,2.7290
2030.4252,0.0000,47.3384,5.0000,42.6180,4758.2061,0.0880,2.7320
2030.5776,0.0000,47.2181,5.0000,41.6640,3996.7119,0.0880,2.7330
2030.7300,0.0000,47.1560,5.0000,41.4270,3018.8059,0.0890,2.7340
2030.8824,0.0000,47.2908,5.0000,40.7900,2117.1919,0.0880,2.7320
2031.0348,0.0000,47.5011,5.0000,38.8090,1483.5170,0.0860,2.7290
2031.1872,0.0000,47.5940,5.0000,38.8120,1073.9010,0.0890,2.7180
2031.3396,0.0000,47.6559,5.0000,41.5550,750.3157,0.0940,2.7160
2031.4920,0.0000,47.9251,5.0000,42.1550,519.0486,0.1040,2.7130
2031.6444,0.0000,48.7027,5.0000,39.6230,393.8853,0.1070,2.7070
2031.7968,0.0000,50.5146,5.0000,39.5780,310.4112,0.1120,2.6940
2031.9492,0.0000,53.4061,5.0000,41.0610,234.1655,0.1140,2.6690
2032.1016,0.0000,57.8003,5.0000,41.4490,164.4028,0.1220,2.6270
2032.2540,0.0000,62.5060,4.0000,41.9170,97.6728,0.1380,2.5440
2032.4064,0.0000,66.8574,4.0000,41.4180,44.7672,0.1570,2.5010
2032.5588,0.0000,76.5248,4.0000,39.2440,18.1079,0.1960,2.4140
2032.7112,0.0000,87.2813,4.0000,36.7210,8.8882,0.2460,2.3550
2032.8636,0.0000,94.3825,4.0000,34.5110,4.9279,0.2620,2.3460
2033.0160,0.0000,98.7696,4.0000,33.6100,2.7950,0.2950,2.3280
2033.1684,0.0000,101.2323,4.0000,33.7890,1.9225,0.3120,2.3100
2033.3208,0.0000,101.7766,4.0000,32.5430,1.5495,0.3460,2.2750
2033.4732,0.0000,100.8609,4.0000,33.1170,1.3653,0.3810,2.2460
2033.6256,0.0000,99.3952,4.0000,36.3840,1.3424,0.3850,2.2500
2033.7780,0.0000,98.7695,4.0000,37.6620,1.3921,0.3930,2.2580
2033.9304,0.0000,99.6533,4.0000,37.8940,1.4678,0.3860,2.2520
2034.0828,0.0000,100.3880,4.0000,38.7060,1.5697,0.3720,2.2390
2034.2352,0.0000,100.4017,4.0000,38.9750,1.6859,0.3680,2.2340
2034.3876,0.0000,99.9666,4.0000,39.0380,1.8110,0.3600,2.2240
2034.5400,0.0000,98.9288,3.0000,37.9650,1.9497,0.3610,2.2120
2034.6924,0.0000,96.8261,3.0000,36.3760,2.0986,0.3600,2.2130
2034.8448,0.0000,95.2677,3.0000,37.2750,2.2658,0.3570,2.2160
2034.9972,0.0000,94.4245,3.0000,38.6850,2.4866,0.3550,2.2170
2035.1496,0.0000,92.1281,3.0000,38.0500,2.6868,0.3500,2.2190
2035.3020,0.0000,90.4417,3.0000,38.2790,2.9028,0.3450,2.2260
2035.4544,0.0000,89.8769,3.0000,39.7640,3.1188,0.3430,2.2230
2035.6068,0.0000,89.4566,3.0000,39.2660,3.3347,0.3380,2.2170
2035.7592,0.0000,89.0073,3.0000,38.3260,3.5507,0.3440,2.2160
2035.9116,0.0000,88.7990,4.0000,38.3260,3.7667,0.3550,2.2140
2036.0640,0.0000,88.6296,4.0000,38.1870,3.9827,0.3710,2.2280
2036.2164,0.0000,88.1455,4.0000,38.9300,3.8034,0.3650,2.2300
2036.3688,0.0000,88.0601,4.0000,43.2110,3.6241,0.3520,2.2340
2036.5212,0.0000,88.4371,4.0000,47.5760,3.4448,0.3470,2.2380
2036.6736,0.0000,88.5610,4.0000,48.2600,3.2655,0.3370,2.2460
2036.8260,0.0000,88.4054,4.0000,48.9730,3.0862,0.3240,2.2610
2036.9784,0.0000,88.1409,4.0000,49.8700,2.9069,0.3250,2.2690
2037.1308,0.0000,88.0292,4.0000,47.8440,3.2891,0.3260,2.2860
2037.2832,0.0000,88.0496,4.0000,44.8450,3.2112,0.3250,2.2890
2037.4356,0.0000,88.0079,4.0000,43.3260,3.1681,0.3240,2.2950
2037.5880,0.0000,87.9972,4.0000,43.4420,3.2091,0.3590,2.2660
2037.7404,0.0000,88.0803,4.0000,42.9120,3.2923,0.3640,2.2630
2037.8928,0.0000,88.3638,4.0000,41.7960,3.3611,0.3730,2.2580
2038.0452,0.0000,88.9448,4.0000,41.1560,3.3849,0.3670,2.2660
2038.1976,0.0000,89.6570,4.0000,40.8130,3.3714,0.3540,2.2830
2038.3500,0.0000,90.1288,4.0000,41.7410,3.3428,0.3240,2.3180
2038.5024,0.0000,90.4565,4.0000,42.8790,3.2926,0.3190,2.3190
2038.6548,0.0000,90.5356,4.0000,43.3800,3.2161,0.3100,2.3220
2038.8072,0.0000,90.2693,4.0000,45.2470,3.1345,0.3050,2.3200
2038.9596,0.0000,89.7116,4.0000,46.8220,3.0839,0.2990,2.3200
2039.1120,0.0000,89.3395,4.0000,46.7100,3.0915,0.2970,2.3230
2039.2644,0.0000,89.2108,4.0000,47.3810,3.1248,0.2930,2.3290
2039.4168,0.0000,89.3431,4.0000,49.1260,3.1423,0.2830,2.3310
2039.5692,0.0000,90.1948,3.0000,48.6550,3.1207,0.2640,2.3350
2039.7216,0.0000,91.6791,3.0000,48.0600,3.0755,0.2430,2.3250
2039.8740,0.0000,92.5922,3.0000,48.5980,3.0317,0.2520,2.3250
2040.0264,0.0000,92.9713,3.0000,47.4330,3.0009,0.2700,2.3240
2040.1788,0.0000,93.0709,3.0000,46.5500,2.9817,0.2820,2.3220
2040.3312,0.0000,92.7463,3.0000,45.5680,2.9725,0.3070,2.3180
2040.4836,0.0000,91.9089,3.0000,43.8240,2.9928,0.3140,2.3190
2040.6360,0.0000,90.4914,4.0000,45.0110,3.0503,0.3090,2.3190
2040.7884,0.0000,89.2876,4.0000,46.2310,3.1227,0.2990,2.3200
2040.9408,0.0000,89.2810,4.0000,45.9890,3.1784,0.2950,2.3210
2041.0932,0.0000,90.0333,4.0000,46.8710,3.2035,0.2870,2.3240
2041.2456,0.0000,90.3327,3.0000,50.5500,3.2142,0.2600,2.3100
2041.3980,0.0000,89.3997,4.0000,55.6530,3.2350,0.2700,2.3040
2041.5504,0.0000,88.3332,4.0000,61.0610,3.2798,0.2890,2.2910
2041.7028,0.0000,87.9907,4.0000,64.9740,3.3412,0.3010,2.3050
2041.8552,0.0000,88.2736,4.0000,64.0320,3.3326,0.3250,2.3330
2042.0076,0.0000,88.5571,4.0000,62.2440,3.1096,0.2710,2.3210
2042.1600,0.0000,88.2863,4.0000,62.2830,2.6780,0.2590,2.2850
2042.3124,0.0000,87.7589,3.0000,61.5610,2.2260,0.2350,2.2140
2042.4648,0.0000,87.0475,3.0000,57.8410,2.1668,0.2440,2.1950
2042.6172,0.0000,84.2057,4.0000,56.9470,2.6421,0.2630,2.1560
2042.7696,0.0000,81.1944,4.0000,59.3830,3.3629,0.2790,2.2300
2042.9220,0.0000,79.4383,4.0000,59.6830,3.9351,0.2640,2.2690
2043.0744,0.0000,78.5137,4.0000,60.8820,4.1881,0.2350,2.3460
2043.2268,0.0000,78.2589,4.0000,61.5550,4.2579,0.2240,2.3440
2043.3792,0.0000,78.2876,4.0000,60.0360,4.1931,0.2020,2.3390
2043.5316,0.0000,78.3489,4.0000,58.9590,3.9065,0.1860,2.2720
2043.6840,0.0000,78.3036,3.0000,54.9970,3.4395,0.1900,2.2610
2043.8364,0.0000,78.4337,3.0000,48.9220,2.9402,0.1970,2.2390
2043.9888,0.0000,78.9204,3.0000,46.3050,2.5331,0.2020,2.2370
2044.1412,0.0000,79.9230,3.0000,46.0790,2.2410,0.2130,2.2330
2044.2936,0.0000,80.8630,3.0000,47.1430,2.0015,0.2180,2.2130
2044.4460,0.0000,81.8705,3.0000,49.9180,1.8833,0.2220,2.2080
2044.5984,0.0000,82.3952,3.0000,51.8440,1.9764,0.2290,2.1970
2044.7508,0.0000,82.3255,3.0000,52.1160,1.8126,0.2290,2.1950
2044.9032,0.0000,81.2689,4.0000,52.3080,1.9151,0.2280,2.1920
2045.0556,0.0000,80.3120,4.0000,53.8750,2.0175,0.2210,2.2100
2045.2080,0.0000,79.7015,4.0000,55.4980,2.1200,0.2150,2.2340
2045.3604,0.0000,79.1873,4.0000,54.8590,2.2225,0.2040,2.2810
2045.5128,0.0000,78.6920,4.0000,54.8590,2.3250,0.2030,2.2890
2045.6652,0.0000,78.8309,4.0000,54.3070,2.4275,0.2020,2.3040
