$Csv : ,RUBY-3X

Depth,BH_FLAG,DT,FACIES,GR,LLD,NPHI,RHOB
2096.0517,1.0000,108.3976,3.0000,64.2866,1.2700,0.3929,2.1604
2096.2016,1.0000,107.4401,3.0000,66.7162,1.1319,0.3951,2.1715
2096.3515,1.0000,106.7598,3.0000,72.2840,1.0350,0.3980,2.1911
2096.5014,1.0000,106.6326,4.0000,79.0582,1.0089,0.3996,2.2172
2096.6513,1.0000,106.9433,4.0000,85.4411,1.0532,0.3960,2.2356
2096.8012,1.0000,107.4361,4.0000,90.3178,1.1236,0.3857,2.2372
2096.9511,1.0000,107.9398,4.0000,93.9875,1.1770,0.3707,2.2358
2097.1010,1.0000,108.3553,4.0000,97.7039,1.1941,0.3547,2.2402
2097.2509,1.0000,108.5553,4.0000,100.5029,1.1818,0.3401,2.2468
2097.4008,1.0000,108.4280,4.0000,100.8237,1.1650,0.3290,2.2524
2097.5507,1.0000,107.9783,4.0000,99.2223,1.1587,0.3261,2.2548
2097.7006,1.0000,107.2820,4.0000,97.5351,1.1603,0.3345,2.2526
2097.8505,1.0000,106.4514,4.0000,95.7837,1.1629,0.3487,2.2467
2098.0004,1.0000,105.6285,4.0000,92.5153,1.1653,0.3592,2.2418
2098.1503,1.0000,104.9352,4.0000,89.9420,1.1679,0.3601,2.2427
2098.3002,1.0000,104.2685,4.0000,91.6183,1.1718,0.3507,2.2507
2098.4501,1.0000,103.3010,4.0000,95.4279,1.1887,0.3364,2.2625
2098.6000,1.0000,101.9511,3.0000,94.7003,1.2467,0.3237,2.2751
2098.7499,1.0000,99.9849,3.0000,88.0888,1.3917,0.3146,2.2858
2098.8998,1.0000,96.8793,3.0000,81.0189,1.6187,0.3086,2.2936
2099.0497,1.0000,93.3696,3.0000,73.7954,1.8014,0.3042,2.3085
2099.1996,1.0000,91.1240,3.0000,65.8766,1.9400,0.2900,2.3225
2099.3495,1.0000,90.4462,3.0000,64.5080,2.0274,0.2611,2.3266
2099.4994,1.0000,89.8107,3.0000,66.1019,2.0947,0.2246,2.3284
2099.6493,1.0000,88.6548,3.0000,65.9692,2.1568,0.1974,2.3363
2099.7992,1.0000,87.9650,3.0000,65.4419,2.1819,0.1864,2.3470
2099.9491,1.0000,88.4281,3.0000,64.2033,2.1834,0.1861,2.3510
2100.0990,1.0000,90.0383,3.0000,67.4896,2.1632,0.1926,2.3442
2100.2489,1.0000,91.9209,2.0000,69.5770,2.1042,0.1986,2.3307
2100.3988,1.0000,93.6143,2.0000,68.4178,1.9717,0.1976,2.3194
2100.5487,1.0000,94.6574,2.0000,62.2400,1.8853,0.1930,2.3134
2100.6986,1.0000,94.6196,2.0000,59.2834,1.8260,0.1925,2.3130
2100.8485,1.0000,93.7376,2.0000,60.9821,1.8192,0.1943,2.3143
2100.9984,1.0000,92.6870,3.0000,64.9457,1.8531,0.2075,2.3224
2101.1483,1.0000,92.2296,3.0000,74.0379,1.8791,0.2281,2.3338
2101.2982,1.0000,93.1096,4.0000,86.1482,1.8407,0.2417,2.3433
2101.4481,1.0000,94.0741,4.0000,89.4787,1.7411,0.2501,2.3440
2101.5980,1.0000,95.3290,3.0000,87.9663,1.6555,0.2634,2.3305
2101.7479,1.0000,97.4688,3.0000,86.6983,1.5590,0.2839,2.2997
2101.8978,1.0000,100.1065,3.0000,82.6068,1.5691,0.2979,2.2534
2102.0477,1.0000,102.2378,3.0000,77.7541,1.5970,0.2997,2.2200
2102.1976,1.0000,103.4893,3.0000,77.2262,1.6106,0.3097,2.2466
2102.3475,1.0000,103.7610,4.0000,86.9332,1.6048,0.3286,2.2918
2102.4974,1.0000,103.1836,4.0000,95.7185,1.5617,0.3435,2.3292
2102.6473,1.0000,102.2339,4.0000,99.7990,1.4450,0.3474,2.3316
2102.7972,1.0000,101.5675,4.0000,103.0951,1.3823,0.3484,2.3337
2102.9471,1.0000,101.1867,4.0000,105.4633,1.3664,0.3507,2.3394
2103.0970,1.0000,100.8335,4.0000,103.6594,1.3703,0.3483,2.3412
2103.2469,1.0000,100.5093,4.0000,100.5966,1.3934,0.3402,2.3502
2103.3968,1.0000,100.3752,4.0000,99.3296,1.4317,0.3353,2.3830
2103.5467,1.0000,100.3649,4.0000,101.0960,1.4573,0.3417,2.4125
2103.6966,1.0000,100.3021,4.0000,102.0907,1.4725,0.3560,2.4230
2103.8465,1.0000,99.8874,4.0000,100.7992,1.4834,0.3679,2.4209
2103.9964,1.0000,99.1075,4.0000,97.4098,1.5090,0.3698,2.3951
2104.1463,1.0000,98.7622,4.0000,92.4320,1.5506,0.3583,2.3381
2104.2962,1.0000,99.1006,3.0000,86.2563,1.5531,0.3315,2.2777
2104.4461,1.0000,99.7425,3.0000,79.6246,1.5240,0.2967,2.2322
2104.5960,1.0000,100.3398,3.0000,74.5851,1.5108,0.2799,2.2178
2104.7459,1.0000,100.1265,4.0000,75.7066,1.5106,0.3013,2.2589
2104.8958,1.0000,98.9421,4.0000,82.6875,1.4980,0.3424,2.3329
2105.0457,1.0000,98.1240,4.0000,91.6591,1.4660,0.3639,2.3755
2105.1956,1.0000,98.0997,4.0000,97.8546,1.4237,0.3579,2.3724
2105.3455,1.0000,98.1308,4.0000,98.1539,1.3805,0.3476,2.3534
2105.4954,1.0000,98.0326,4.0000,95.6408,1.3394,0.3430,2.3299
2105.6453,1.0000,98.1692,4.0000,93.7790,1.3100,0.3357,2.3078
2105.7952,1.0000,98.5347,4.0000,91.7146,1.2967,0.3254,2.2931
2105.9451,1.0000,99.1074,4.0000,89.3470,1.2930,0.3207,2.2853
2106.0950,1.0000,100.1002,4.0000,89.7822,1.2958,0.3231,2.2911
2106.2449,1.0000,101.2083,4.0000,92.7185,1.3228,0.3275,2.3287
2106.3948,1.0000,102.0868,4.0000,94.4840,1.3725,0.3329,2.3837
2106.5447,1.0000,103.1086,4.0000,93.7472,1.4130,0.3399,2.4074
2106.6946,1.0000,104.3510,4.0000,92.6300,1.4330,0.3427,2.3878
2106.8445,1.0000,105.0714,4.0000,93.5042,1.4404,0.3407,2.3764
2106.9944,1.0000,105.0393,4.0000,95.9101,1.4348,0.3451,2.4017
2107.1443,1.0000,105.2361,4.0000,97.8184,1.4191,0.3606,2.4254
2107.2942,1.0000,106.6268,4.0000,97.4365,1.4070,0.3793,2.4309
2107.4441,1.0000,108.9810,4.0000,97.2817,1.4000,0.3921,2.4317
2107.5940,1.0000,110.8812,4.0000,100.4951,1.3901,0.3991,2.4315
2107.7439,1.0000,111.3925,4.0000,102.1791,1.3763,0.4014,2.4291
2107.8938,1.0000,111.6219,4.0000,100.7527,1.3676,0.3989,2.4269
2108.0437,1.0000,111.9394,4.0000,100.8235,1.3671,0.3987,2.4296
2108.1936,1.0000,111.4600,4.0000,103.0136,1.3730,0.4100,2.4347
2108.3435,1.0000,109.7069,4.0000,107.6159,1.3883,0.4411,2.4366
2108.4934,1.0000,106.8472,4.0000,111.4722,1.4114,0.4967,2.4370
2108.6433,1.0000,103.7348,4.0000,105.2272,1.4261,0.5415,2.4367
2108.7932,1.0000,100.3487,4.0000,94.8162,1.4356,0.5642,2.4183
2108.9431,1.0000,98.2796,4.0000,88.8362,1.4476,0.5385,2.3858
2109.0930,1.0000,98.6821,4.0000,88.0293,1.4543,0.4968,2.3972
2109.2429,1.0000,101.7673,4.0000,86.9264,1.4564,0.4527,2.4318
2109.3928,1.0000,107.2921,4.0000,89.6001,1.4509,0.4136,2.4379
2109.5427,1.0000,116.5674,4.0000,87.7845,1.4220,0.3964,2.4258
2109.6926,1.0000,124.1419,4.0000,87.2908,1.3656,0.4001,2.4134
2109.8425,1.0000,126.9987,4.0000,93.0617,1.3096,0.4110,2.4029
2109.9924,1.0000,125.7714,4.0000,93.7504,1.2355,0.4283,2.3917
2110.1423,1.0000,125.1810,4.0000,89.0811,1.1842,0.4688,2.3786
2110.2922,1.0000,125.1680,4.0000,83.0075,1.1796,0.4913,2.3636
2110.4421,1.0000,124.4124,4.0000,81.2547,1.1930,0.4957,2.3621
2110.5920,1.0000,122.8561,4.0000,81.9430,1.1972,0.4976,2.3699
2110.7419,1.0000,121.6042,4.0000,83.6514,1.1977,0.4816,2.3827
2110.8918,1.0000,120.9274,4.0000,92.3769,1.2199,0.4795,2.3864
2111.0417,1.0000,119.3573,4.0000,97.5957,1.2600,0.4997,2.3857
2111.1916,1.0000,117.9398,4.0000,97.4399,1.2460,0.5042,2.3928
2111.3415,1.0000,114.7556,4.0000,100.7964,1.2576,0.4934,2.4074
2111.4914,1.0000,110.5129,4.0000,104.2552,1.3135,0.4679,2.4245
2111.6413,1.0000,105.5777,4.0000,102.1633,1.3904,0.4514,2.4378
2111.7912,1.0000,100.4083,4.0000,96.4667,1.5054,0.4507,2.4431
2111.9411,1.0000,97.2387,4.0000,94.6281,1.6101,0.4474,2.4444
2112.0910,1.0000,95.6600,4.0000,89.9577,1.6569,0.4274,2.4382
2112.2409,1.0000,93.4232,4.0000,81.3653,1.6813,0.3951,2.4091
2112.3908,1.0000,90.6508,4.0000,75.7311,1.7047,0.3719,2.3627
2112.5407,1.0000,89.0016,3.0000,70.3541,1.7282,0.3658,2.3334
2112.6906,1.0000,88.5499,3.0000,65.5143,1.7379,0.3594,2.3118
2112.8405,1.0000,88.7666,3.0000,65.8145,1.7528,0.3410,2.2725
2112.9904,1.0000,88.7601,2.0000,68.5029,1.7748,0.3182,2.2286
2113.1403,1.0000,88.1281,2.0000,70.9812,1.7785,0.3072,2.2202
2113.2902,1.0000,87.0987,2.0000,68.5695,1.8214,0.3014,2.2537
2113.4401,1.0000,86.0937,2.0000,64.2387,1.9455,0.2934,2.2977
2113.5900,1.0000,85.8294,2.0000,61.6432,2.0222,0.2876,2.3162
2113.7399,1.0000,88.0231,2.0000,60.9566,2.0192,0.2913,2.2925
2113.8898,1.0000,94.3534,2.0000,60.5580,1.9639,0.3037,2.2424
2114.0397,1.0000,103.5884,1.0000,61.0050,1.8306,0.3170,2.1973
2114.1896,1.0000,110.5029,2.0000,65.6836,1.6533,0.3276,2.1911
2114.3395,1.0000,113.2638,3.0000,76.8423,1.5340,0.3372,2.2585
2114.4894,1.0000,114.5761,4.0000,89.1827,1.4836,0.3526,2.3623
2114.6393,1.0000,115.9966,4.0000,95.0280,1.4676,0.3805,2.4184
2114.7892,1.0000,117.6915,4.0000,94.8732,1.4683,0.4135,2.4217
2114.9391,1.0000,120.0452,4.0000,92.8726,1.4659,0.4326,2.4131
2115.0890,1.0000,123.2322,4.0000,87.9110,1.4385,0.4324,2.4056
2115.2389,1.0000,126.8566,4.0000,81.9489,1.3881,0.4313,2.3943
2115.3888,1.0000,130.2496,4.0000,78.5839,1.3247,0.4465,2.3786
2115.5387,1.0000,133.0707,4.0000,75.7249,1.2550,0.4738,2.3644
2115.6886,1.0000,135.5040,4.0000,72.7494,1.2026,0.4942,2.3572
2115.8385,1.0000,137.7313,4.0000,71.1844,1.1821,0.4974,2.3569
2115.9884,1.0000,139.3907,4.0000,70.2636,1.1770,0.4873,2.3607
2116.1383,1.0000,139.9121,4.0000,69.7303,1.1688,0.4699,2.3662
2116.2882,1.0000,139.2798,4.0000,70.4382,1.1523,0.4539,2.3706
2116.4381,1.0000,137.1720,4.0000,72.2156,1.1320,0.4438,2.3732
2116.5880,1.0000,132.7107,4.0000,72.3012,1.1133,0.4368,2.3755
2116.7379,1.0000,127.0104,4.0000,68.4112,1.0996,0.4259,2.3812
2116.8878,1.0000,122.9388,4.0000,64.3577,1.1013,0.4120,2.3920
2117.0377,1.0000,120.3762,4.0000,64.0461,1.1390,0.4023,2.4054
2117.1876,1.0000,116.4900,4.0000,65.3347,1.2165,0.3945,2.4169
2117.3375,1.0000,112.6517,4.0000,65.1445,1.2628,0.3892,2.4149
2117.4874,1.0000,111.0377,3.0000,63.5356,1.2780,0.3883,2.3660
2117.6373,1.0000,111.6821,3.0000,60.0103,1.3040,0.3856,2.2632
2117.7872,1.0000,113.7099,3.0000,55.4951,1.3430,0.3826,2.1985
2117.9371,1.0000,116.4208,3.0000,53.9194,1.3596,0.3849,2.2222
2118.0870,1.0000,118.9148,3.0000,50.5325,1.3649,0.4159,2.2811
2118.2369,1.0000,120.7296,3.0000,48.0986,1.3647,0.4578,2.3461
2118.3868,1.0000,122.3540,3.0000,51.8214,1.3095,0.4897,2.3666
2118.5367,1.0000,123.2586,4.0000,56.2034,1.1916,0.4970,2.3608
2118.6866,1.0000,122.4602,4.0000,56.3835,1.0889,0.4853,2.3561
2118.8365,1.0000,119.2389,3.0000,54.4840,1.0236,0.4782,2.3256
2118.9864,1.0000,116.6793,3.0000,58.6518,0.9485,0.4557,2.2297
2119.1363,1.0000,115.4983,3.0000,61.3530,0.9143,0.4311,2.1343
2119.2862,1.0000,115.8530,3.0000,62.9413,0.9069,0.4109,2.1217
2119.4361,1.0000,117.7625,3.0000,65.1413,0.9513,0.4202,2.1518
2119.5860,1.0000,121.1968,3.0000,67.9943,0.9839,0.4445,2.2358
2119.7359,1.0000,126.2269,4.0000,71.7671,1.0046,0.4609,2.3487
2119.8858,1.0000,128.6303,4.0000,69.8650,0.9920,0.4642,2.3741
2120.0357,1.0000,129.9016,4.0000,62.8877,0.9439,0.4627,2.3212
2120.1856,1.0000,129.9901,3.0000,58.6860,0.8789,0.4558,2.1946
2120.3355,1.0000,126.9719,3.0000,59.4398,0.8515,0.4427,2.1230
2120.4854,1.0000,123.4130,4.0000,65.7169,0.8458,0.4417,2.2055
2120.6353,1.0000,121.3190,4.0000,69.6893,0.8739,0.4607,2.3257
2120.7852,1.0000,120.3109,4.0000,71.3636,0.9389,0.4720,2.3706
2120.9351,1.0000,121.2311,4.0000,71.0597,1.0021,0.4614,2.3795
2121.0850,1.0000,123.1643,4.0000,72.3155,1.0190,0.4481,2.3842
2121.2349,1.0000,126.8257,4.0000,75.6541,1.0134,0.4471,2.3863
2121.3848,1.0000,131.1798,4.0000,74.6919,1.0222,0.4435,2.3874
2121.5347,1.0000,134.5631,4.0000,71.1212,1.0543,0.4361,2.3849
2121.6846,1.0000,136.3621,4.0000,66.8593,1.1019,0.4376,2.3788
2121.8345,1.0000,137.1337,4.0000,63.5781,1.1336,0.4479,2.3720
2121.9844,1.0000,137.1927,4.0000,63.0824,1.1494,0.4544,2.3680
2122.1343,1.0000,137.1115,4.0000,63.3009,1.1465,0.4536,2.3671
2122.2842,1.0000,136.9919,4.0000,62.2147,1.1325,0.4524,2.3664
2122.4341,1.0000,136.7603,4.0000,60.5451,1.1267,0.4563,2.3646
2122.5840,1.0000,136.1030,4.0000,60.3470,1.1330,0.4718,2.3616
2122.7339,1.0000,135.1040,4.0000,59.2352,1.1448,0.4951,2.3605
2122.8838,1.0000,134.5123,4.0000,56.9157,1.1564,0.4995,2.3670
2123.0337,1.0000,133.4860,4.0000,56.7653,1.1594,0.4764,2.3777
2123.1836,1.0000,129.6980,4.0000,58.7445,1.1434,0.4505,2.3753
2123.3335,1.0000,122.6040,3.0000,60.2549,1.1097,0.4432,2.3306
2123.4834,1.0000,114.4082,3.0000,61.2165,1.0721,0.4478,2.2598
2123.6333,1.0000,108.1668,3.0000,62.7512,1.0461,0.4464,2.2151
2123.7832,1.0000,104.6704,3.0000,64.6831,1.0452,0.4327,2.2036
2123.9331,1.0000,102.6250,3.0000,66.9362,1.0780,0.4091,2.2108
2124.0830,1.0000,100.5453,3.0000,68.3598,1.1453,0.3793,2.2299
2124.2329,1.0000,98.2507,2.0000,66.4587,1.2266,0.3536,2.2398
2124.3828,1.0000,97.6490,1.0000,63.0530,1.3006,0.3413,2.2128
2124.5327,1.0000,99.6113,1.0000,60.5641,1.3636,0.3361,2.1682
2124.6826,1.0000,102.0467,1.0000,57.2544,1.4089,0.3259,2.1571
2124.8325,1.0000,103.4233,1.0000,52.7509,1.4367,0.3096,2.1815
2124.9824,1.0000,103.9610,1.0000,50.1710,1.4570,0.2981,2.2076
2125.1323,1.0000,103.6722,1.0000,51.8489,1.4717,0.2936,2.2267
2125.2822,1.0000,102.3105,1.0000,56.2124,1.4824,0.2888,2.2460
2125.4321,1.0000,100.0632,1.0000,60.9187,1.4950,0.2824,2.2655
2125.5820,1.0000,97.1579,2.0000,66.3094,1.5202,0.2798,2.2839
2125.7319,1.0000,94.0262,3.0000,70.3048,1.5528,0.2884,2.3011
2125.8818,1.0000,91.8031,3.0000,70.2021,1.5691,0.3033,2.3166
2126.0317,1.0000,90.4159,3.0000,69.5360,1.5836,0.3143,2.3317
2126.1816,1.0000,89.3139,3.0000,72.4348,1.6197,0.3120,2.3447
2126.3315,1.0000,88.8349,3.0000,78.7232,1.6518,0.2936,2.3530
2126.4814,1.0000,89.3763,3.0000,81.7732,1.6837,0.2663,2.3575
2126.6313,1.0000,92.3399,3.0000,80.5902,1.7493,0.2412,2.3603
2126.7812,1.0000,98.6027,3.0000,77.3336,1.8111,0.2303,2.3479
2126.9311,1.0000,104.0826,3.0000,77.8411,1.7321,0.2433,2.3147
2127.0810,1.0000,107.0953,3.0000,83.5855,1.5995,0.2688,2.2785
2127.2309,1.0000,109.1730,3.0000,85.3108,1.4531,0.2929,2.2432
2127.3808,1.0000,110.7692,3.0000,83.2622,1.3322,0.3151,2.2114
2127.5307,1.0000,110.7750,3.0000,81.9328,1.2072,0.3393,2.1908
2127.6806,1.0000,110.7823,3.0000,83.3873,1.1206,0.3598,2.1827
2127.8305,1.0000,110.8102,3.0000,88.8581,1.0986,0.3723,2.1764
2127.9804,1.0000,110.1282,4.0000,90.2946,1.0971,0.3800,2.1855
2128.1303,1.0000,109.4139,4.0000,90.2844,1.0954,0.3930,2.2183
2128.2802,1.0000,108.5606,4.0000,90.5331,1.0941,0.3991,2.2530
2128.4301,1.0000,108.2624,4.0000,86.1518,1.1064,0.3839,2.2495
2128.5800,1.0000,110.0574,3.0000,83.1697,1.1362,0.3674,2.2288
2128.7299,1.0000,112.0062,4.0000,81.1390,1.1871,0.3634,2.2692
2128.8798,1.0000,112.0342,4.0000,79.3347,1.2209,0.3681,2.3236
2129.0297,1.0000,110.9983,4.0000,77.1784,1.2462,0.3768,2.3818
2129.1796,1.0000,110.5830,4.0000,76.6980,1.2033,0.3731,2.4029
2129.3295,1.0000,109.0943,4.0000,78.3951,1.1811,0.3641,2.4073
2129.4794,1.0000,106.5781,4.0000,79.7933,1.1902,0.3684,2.4094
2129.6293,1.0000,104.7211,4.0000,81.9299,1.2409,0.3841,2.4021
2129.7792,1.0000,102.8363,4.0000,85.2883,1.3330,0.3936,2.3821
2129.9291,1.0000,101.5335,4.0000,86.6150,1.3798,0.3909,2.3688
2130.0790,1.0000,100.9587,4.0000,87.6798,1.3727,0.3878,2.3743
2130.2289,1.0000,100.4314,4.0000,90.1146,1.3462,0.3922,2.3811
2130.3788,1.0000,99.3106,4.0000,90.7369,1.3381,0.3934,2.3559
2130.5287,1.0000,97.5257,4.0000,88.0564,1.3480,0.3819,2.3183
2130.6786,1.0000,96.0267,4.0000,87.9738,1.3704,0.3647,2.3074
2130.8285,1.0000,94.5395,4.0000,92.1762,1.3996,0.3501,2.3138
2130.9784,1.0000,92.8482,4.0000,95.9812,1.4425,0.3347,2.3236
2131.1283,1.0000,92.1278,4.0000,95.5816,1.5090,0.3159,2.3314
2131.2782,1.0000,92.7455,4.0000,92.2509,1.5943,0.3012,2.3353
2131.4281,1.0000,93.2905,4.0000,93.3469,1.6430,0.2970,2.3378
2131.5780,1.0000,93.1975,4.0000,98.0385,1.6324,0.2981,2.3385
2131.7279,1.0000,92.6106,4.0000,100.0008,1.6038,0.3008,2.3398
2131.8778,1.0000,91.0684,4.0000,98.4407,1.6205,0.3029,2.3470
2132.0277,1.0000,88.5027,4.0000,94.2406,1.7308,0.2969,2.3593
2132.1776,1.0000,86.4679,4.0000,88.0940,1.9053,0.2755,2.3691
2132.3275,1.0000,86.0229,4.0000,82.8441,2.0354,0.2433,2.3737
2132.4774,1.0000,86.5674,3.0000,78.4467,2.0980,0.2154,2.3771
2132.6273,1.0000,87.1562,4.0000,75.4573,2.1109,0.2010,2.3813
2132.7772,1.0000,87.6132,4.0000,77.2032,2.0631,0.2004,2.3831
2132.9271,1.0000,88.1170,4.0000,81.7163,1.9867,0.2102,2.3812
2133.0770,1.0000,89.0484,4.0000,85.0681,1.9611,0.2258,2.3736
2133.2269,1.0000,91.0085,3.0000,85.3414,1.9888,0.2394,2.3555
2133.3768,1.0000,94.0749,3.0000,82.2822,2.0208,0.2477,2.3278
2133.5267,1.0000,97.5930,3.0000,78.2357,1.9665,0.2591,2.2979
2133.6766,1.0000,100.7924,3.0000,74.3059,1.7922,0.2802,2.2655
2133.8265,1.0000,103.0808,2.0000,71.7537,1.5646,0.3036,2.2296
2133.9764,1.0000,103.8074,3.0000,72.0751,1.3622,0.3197,2.2073
2134.1263,1.0000,102.7265,3.0000,72.6130,1.2330,0.3318,2.2085
2134.2762,1.0000,100.3864,3.0000,69.1358,1.2246,0.3410,2.2217
2134.4261,1.0000,96.6165,3.0000,63.0511,1.3445,0.3343,2.2521
2134.5760,1.0000,91.4149,2.0000,58.9779,1.5129,0.3038,2.3038
2134.7259,1.0000,86.9240,3.0000,56.2121,1.6649,0.2633,2.3468
2134.8758,1.0000,85.1536,2.0000,54.7384,1.7609,0.2315,2.3596
2135.0257,1.0000,86.3348,2.0000,54.0988,1.7671,0.2120,2.3488
2135.1756,1.0000,88.8055,2.0000,51.5428,1.6743,0.1999,2.3347
2135.3255,1.0000,90.8401,2.0000,49.1791,1.6119,0.1928,2.3304
2135.4754,1.0000,92.2802,2.0000,46.6288,1.6111,0.1868,2.3323
2135.6253,1.0000,93.7085,2.0000,46.4726,1.6210,0.1834,2.3299
2135.7752,1.0000,95.5694,2.0000,49.9488,1.5954,0.1885,2.3250
2135.9251,1.0000,98.5691,2.0000,55.9186,1.4730,0.2116,2.3194
2136.0750,1.0000,102.9739,2.0000,65.3256,1.3306,0.2490,2.3032
2136.2249,1.0000,107.4142,4.0000,78.5340,1.1803,0.2962,2.2728
2136.3748,1.0000,110.9318,4.0000,95.1251,1.0564,0.3465,2.2416
2136.5247,1.0000,112.8897,4.0000,112.5469,0.9262,0.3928,2.2400
2136.6746,1.0000,113.6802,4.0000,122.0363,0.8173,0.4149,2.2755
2136.8245,1.0000,113.8955,4.0000,123.8290,0.8143,0.4127,2.2968
2136.9744,1.0000,112.9362,4.0000,124.5145,0.8812,0.3937,2.3050
2137.1243,1.0000,111.9702,4.0000,127.3302,0.9459,0.3837,2.3193
2137.2742,0.0000,112.1400,4.0000,127.4258,1.0209,0.3820,2.3274
2137.4241,0.0000,112.5074,4.0000,126.6126,1.0319,0.3791,2.3294
2137.5740,0.0000,111.6590,4.0000,124.1477,1.0140,0.3703,2.3294
2137.7239,0.0000,109.2164,4.0000,114.5251,0.9946,0.3580,2.3228
2137.8738,0.0000,107.7110,4.0000,107.9974,0.9971,0.3461,2.2987
2138.0237,0.0000,108.1589,4.0000,105.0758,1.0208,0.3384,2.2879
2138.1736,0.0000,109.1947,4.0000,104.4407,1.0639,0.3336,2.2902
2138.3235,0.0000,109.8798,4.0000,102.5966,1.0691,0.3336,2.2876
2138.4734,0.0000,110.6154,4.0000,98.8676,1.0442,0.3362,2.2785
2138.6233,0.0000,110.8423,4.0000,99.5585,1.0179,0.3393,2.2735
2138.7732,0.0000,110.0262,4.0000,103.2342,0.9819,0.3464,2.2849
2138.9231,0.0000,109.1826,4.0000,107.9621,0.9484,0.3526,2.3141
2139.0730,0.0000,109.0039,4.0000,111.0493,0.9351,0.3541,2.3359
2139.2229,0.0000,108.7379,4.0000,110.4531,0.9309,0.3443,2.3420
2139.3728,0.0000,108.0244,4.0000,110.2123,0.9348,0.3276,2.3315
2139.5227,0.0000,107.4027,4.0000,112.0438,0.9470,0.3145,2.3141
2139.6726,0.0000,106.0850,4.0000,111.4551,0.9663,0.3130,2.2997
2139.8225,0.0000,104.1589,4.0000,105.7199,0.9973,0.3145,2.2989
2139.9724,0.0000,103.0845,4.0000,104.4730,1.0419,0.3093,2.3075
2140.1223,0.0000,102.9044,4.0000,106.6572,1.0869,0.2992,2.3161
2140.2722,0.0000,102.7018,4.0000,107.0695,1.1485,0.2933,2.3190
2140.4221,0.0000,102.3512,4.0000,104.2463,1.2218,0.2955,2.3172
2140.5720,0.0000,101.9275,4.0000,99.9986,1.2635,0.3005,2.3141
2140.7219,0.0000,101.2929,4.0000,97.8912,1.2817,0.3061,2.3115
2140.8718,0.0000,100.4550,4.0000,98.1906,1.2963,0.3073,2.3116
2141.0217,0.0000,99.7987,4.0000,96.3616,1.3039,0.3003,2.3143
2141.1716,0.0000,99.6626,3.0000,92.7043,1.2944,0.2901,2.3150
2141.3215,0.0000,100.1253,3.0000,90.2218,1.2796,0.2858,2.3095
2141.4714,0.0000,101.0739,3.0000,90.2860,1.2591,0.2904,2.2993
2141.6213,0.0000,101.7648,3.0000,91.8640,1.2135,0.2953,2.2916
2141.7712,0.0000,101.3218,3.0000,92.0448,1.1565,0.2934,2.2920
2141.9211,0.0000,99.9446,3.0000,93.2519,1.1387,0.2867,2.3002
2142.0710,0.0000,98.5247,3.0000,96.4303,1.1865,0.2798,2.3109
2142.2209,0.0000,97.7909,3.0000,96.4898,1.2731,0.2752,2.3174
2142.3708,0.0000,97.8695,3.0000,92.5988,1.3693,0.2723,2.3198
2142.5207,0.0000,98.6663,3.0000,91.8224,1.4441,0.2688,2.3223
2142.6706,0.0000,99.9082,4.0000,97.1366,1.4594,0.2639,2.3241
2142.8205,0.0000,100.9794,4.0000,104.7729,1.4129,0.2603,2.3218
2142.9704,0.0000,101.5017,4.0000,109.1140,1.3481,0.2614,2.3164
2143.1203,0.0000,101.5513,4.0000,108.5368,1.3038,0.2669,2.3112
2143.2702,0.0000,101.2828,4.0000,107.5307,1.2872,0.2735,2.3088
2143.4201,0.0000,100.7573,4.0000,108.2010,1.2877,0.2769,2.3094
2143.5700,0.0000,100.0475,4.0000,108.9420,1.2887,0.2757,2.3116
2143.7199,0.0000,99.4816,4.0000,109.0961,1.2884,0.2704,2.3150
2143.8698,0.0000,99.4127,4.0000,107.6732,1.3023,0.2610,2.3182
2144.0197,0.0000,99.7485,4.0000,102.3326,1.3480,0.2523,2.3134
2144.1696,0.0000,100.3230,3.0000,94.4479,1.4093,0.2514,2.2945
2144.3195,0.0000,101.0223,3.0000,89.7579,1.4207,0.2615,2.2685
2144.4694,0.0000,101.5781,3.0000,89.0849,1.3847,0.2755,2.2511
2144.6193,0.0000,101.8224,3.0000,93.3750,1.3468,0.2857,2.2460
2144.7692,0.0000,101.5836,3.0000,98.3563,1.3290,0.2937,2.2499
2144.9191,0.0000,100.7666,4.0000,98.7135,1.3612,0.3080,2.2603
2145.0690,0.0000,99.4365,4.0000,96.3988,1.4019,0.3253,2.2702
2145.2189,0.0000,98.3990,4.0000,96.3486,1.4329,0.3305,2.2750
2145.3688,0.0000,97.7797,3.0000,94.9466,1.4456,0.3234,2.2787
2145.5187,0.0000,96.6472,3.0000,89.1256,1.4614,0.3103,2.2861
2145.6686,0.0000,94.2286,3.0000,81.0642,1.5350,0.2917,2.2997
2145.8185,0.0000,90.8228,3.0000,76.0003,1.6210,0.2664,2.3201
2145.9684,0.0000,87.4240,3.0000,72.5404,1.7249,0.2447,2.3427
2146.1183,0.0000,85.3779,3.0000,70.0706,1.8266,0.2359,2.3625
2146.2682,0.0000,84.9570,3.0000,67.0672,1.9757,0.2273,2.3755
2146.4181,0.0000,85.1444,3.0000,66.5556,2.2168,0.2111,2.3852
2146.5680,0.0000,86.0081,3.0000,71.4487,2.2938,0.1984,2.3922
2146.7179,0.0000,86.7715,4.0000,75.9452,2.2623,0.1973,2.3929
2146.8678,0.0000,87.5201,4.0000,79.6669,2.2323,0.2063,2.3899
